product_title,product_id,product_price,product_rating,product_colors,product_site
Visconti Mirage Mythos Fountain Pen - Zeus - The Goulet Pen Company,VI-KP07-09-FP-M,159.20,,"Aphrodite,Apollo,Athena,Poseidon,Zeus",gouletpens.com
Monteverde Regatta Sport Fountain Pen - Orange - The Goulet Pen Company,MV45301,80.00,4.9,"Mondrian,Orange",gouletpens.com
Pilot Explorer Fountain Pen - White - The Goulet Pen Company,PN16925,25.00,,"Black Matte,Blue,Clear,Copper,Gold,Gray,Lime,Pink,Red,Silver,Turquoise,White",gouletpens.com
Sailor Pro Gear Slim Fountain Pen - Grateful Crane - The Goulet Pen Company,SL-11-1227-304,220.00,5.0,"First Snow,Autumn Drizzle,Black/Silver,Blue Quasar,Celestial Gray,Dragon Palace,Follow the Mermaid,Fuki,Grateful Crane,Hagi,Iris Nebula,Kamoshika,Kiku,Komakusa,LINE FRIENDS - CONY,Lucky Charm,Momo,Moonlight Over the Ocean,Nadeshiko,Northern Lights Blue,Princess Kaguya,Princess Koto,Princess Ochikubo,Princess Shirotae,Princess Uguisu,Spring Rain,Spring Sky,Summer Rain,Tako,Vega,Winter Rain,Winter Sky,Yuu-tsubame,Yuzuyu,Dianthus,Grass,Moss,Plum,Rabbit Ear Iris,Violet,Wisteria",gouletpens.com
Esterbrook Estie Fountain Pen - Nouveau Bleu/Gold - The Goulet Pen Company,ES-ENB156-F,175.50,,"Nebulous Plume,Botanical Gardens,Nouveau Bleu/Gold,Raven,Sea Glass/Gold,Winter White,Raven Piston,Winter White Piston",gouletpens.com
Pilot Justus 95 Fountain Pen - Black/Gold - The Goulet Pen Company,PN16812,336.00,4.9,"Black/Gold,Black/Rhodium",gouletpens.com
BENU Euphoria Fountain Pen - Bourbon - The Goulet Pen Company,BN-05-2-12-5-0-F,157.00,,"Bora Bora,Bourbon,Caviar,Christmas Twinkle,Draco Darling,Earl Grey,Easter Bunny,French Poetry,Hallowed Harvest,Iced Caramel Latte,Jazz,Love Story,Love's Little Lark,Neapolitan,Sangria,Steamboat Master,Vodka on the Rocks,Watermelon Mojito",gouletpens.com
Kaweco Sport Fountain Pen - Mellow Blue - The Goulet Pen Company,KAW-11000294,30.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
LAMY studio Fountain Pen - pianoblack - The Goulet Pen Company,LMY-L68PBKEF,183.20,4.8,"black,black forest,brushed,dark brown,glacier,imperial blue,Lx all black,palladium,pianoblack,rose",gouletpens.com
Visconti Mirage Mythos Fountain Pen - Apollo - The Goulet Pen Company,VI-KP07-08-FP-F,159.20,,"Aphrodite,Apollo,Athena,Poseidon,Zeus",gouletpens.com
LAMY ideos Fountain Pen - palladium - The Goulet Pen Company,LMY-L70PDM,111.20,4.8,palladium,gouletpens.com
Conklin All American Fountain Pen - Demo/Silver (Special Edition) - The Goulet Pen Company,CK71726,69.00,4.9,"Brownstone,Demo/Silver,Raven Black,Southwest Turquoise",gouletpens.com
Diplomat Aero Fountain Pen - Stripes Black - The Goulet Pen Company,DP-D40318021,188.00,4.9,"Black,Flame,Green,Lacquered White,Midnight Blue,Orange,Oxyd Brass,Stripes Black",gouletpens.com
Pilot Custom 743 Fountain Pen - Verdigris - The Goulet Pen Company,PN18775,336.00,4.9,"Black,Verdigris",gouletpens.com
Edison Premiere Fountain Pen - Cappuccino - The Goulet Pen Company,ED-Premiere-Cappuccino-F,149.00,,"Cappuccino,Delphinium,Smoke & Mirrors",gouletpens.com
Diplomat Magnum Fountain Pen - Demo Blue - The Goulet Pen Company,DP-D40910023,26.40,4.9,"Aegean Blue,Burned Red,Crow Black,Demo Blue,Demo Orange,Demo Purple,Hot Pink,Indigo Blue,Lime Green,Pearl White,Prismatic Purple",gouletpens.com
Platinum 3776 Century Fountain Pen - Oshino - The Goulet Pen Company,Plat-PNB-20000A-5-M,272.00,,"Bourgogne/Gold,Chartres Blue/Gold,Ivoire,Laurel Green/Gold,Nice Lavande,Oshino,Sands of Komodo,Shape of Heart Chai Latte",gouletpens.com
Pilot Explorer Fountain Pen - Pink - The Goulet Pen Company,PN12280,25.00,,"Black Matte,Blue,Clear,Copper,Gold,Gray,Lime,Pink,Red,Silver,Turquoise,White",gouletpens.com
Platinum 3776 Century Fountain Pen - Nice Lavande - The Goulet Pen Company,Plat-PNB-20000R-87-M,272.00,,"Bourgogne/Gold,Chartres Blue/Gold,Ivoire,Laurel Green/Gold,Nice Lavande,Oshino,Sands of Komodo,Shape of Heart Chai Latte",gouletpens.com
Diplomat Aero Fountain Pen - Green - The Goulet Pen Company,DP-D40317023,188.00,4.9,"Black,Flame,Green,Lacquered White,Midnight Blue,Orange,Oxyd Brass,Stripes Black",gouletpens.com
Kaweco AL Sport Fountain Pen - Deep Red - The Goulet Pen Company,KAW-10001562,80.00,4.4,"Deep Red,Iguana Blue,Raw,Ruby,Violet",gouletpens.com
Pilot Custom 74 Fountain Pen - Merlot - The Goulet Pen Company,PN13336,176.00,4.9,"Blue,Blue Stone,Clear,Forest Green,Grenadine,Merlot,Smoke,Teal",gouletpens.com
Pilot Custom Heritage 92 Fountain Pen - Clear - The Goulet Pen Company,PN60586,240.00,,,gouletpens.com
Sailor Pro Gear Fountain Pen - Every Rose Has Its Thorn (Limited Editi - The Goulet Pen Company,SL-11-8674-221,392.00,5.0,"Black/Silver,Blue Moon,Blue Quasar,Cantaloupe,Celestial Gray,Every Rose Has Its Thorn,Follow the Mermaid,Iris Nebula,Lucky Charm,Moonlight Over the Ocean,Northern Lights Blue,Ocean Water,Passion Fruit,Soul of Chess,Spring Sky,Wild Berry,Winter Sky",gouletpens.com
Edison Collier Fountain Pen - Persimmon Swirl - The Goulet Pen Company,ED-Collier-PersimmonSwirl-EF,149.00,,"Antique Marble,Azure Skies,Nighthawk,Persimmon Swirl,Rock Candy",gouletpens.com
Noodler's Neponset Ebonite Flex Fountain Pen - Red Rebellion - The Goulet Pen Company,N12044,84.00,,"Black,Red Rebellion",gouletpens.com
Conklin Endura Deco Crest Fountain Pen - Blue - The Goulet Pen Company,CK72206,100.00,4.9,"Blue,Orange",gouletpens.com
Platinum Curidas Fountain Pen - Urban Green - The Goulet Pen Company,Plat-PKN-7000-43-F,80.00,,"Prism Crystal,Urban Green,Matte Black,Matte Blue,Matte Red",gouletpens.com
Sailor Pro Gear Slim Fountain Pen - Spring Rain - The Goulet Pen Company,SL-11-3059-301,360.00,5.0,"First Snow,Autumn Drizzle,Black/Silver,Blue Quasar,Celestial Gray,Dragon Palace,Follow the Mermaid,Fuki,Grateful Crane,Hagi,Iris Nebula,Kamoshika,Kiku,Komakusa,LINE FRIENDS - CONY,Lucky Charm,Momo,Moonlight Over the Ocean,Nadeshiko,Northern Lights Blue,Princess Kaguya,Princess Koto,Princess Ochikubo,Princess Shirotae,Princess Uguisu,Spring Rain,Spring Sky,Summer Rain,Tako,Vega,Winter Rain,Winter Sky,Yuu-tsubame,Yuzuyu,Dianthus,Grass,Moss,Plum,Rabbit Ear Iris,Violet,Wisteria",gouletpens.com
Kaweco AL Sport Fountain Pen - Iguana Blue - The Goulet Pen Company,KAW-11000140,92.00,4.4,"Deep Red,Iguana Blue,Raw,Ruby,Violet",gouletpens.com
Platinum Curidas Fountain Pen - Prism Crystal - The Goulet Pen Company,Plat-PKN-7000-6-F,80.00,,"Prism Crystal,Urban Green,Matte Black,Matte Blue,Matte Red",gouletpens.com
Sailor Compass 1911 Fountain Pen - Transparent Pink - The Goulet Pen Company,SL-11-8022-331-US,30.00,5.0,"Transparent Blue,Transparent Brown,Transparent Clear,Transparent Green,Transparent Olive,Transparent Pink,Transparent Purple,Transparent Red,Transparent Yellow",gouletpens.com
Visconti Van Gogh Fountain Pen - Wheatfield with Crows - The Goulet Pen Company,VI-KP12-12-FP-F,276.00,,"Café Terrace at Night,Flowering Plum Orchard,Oiran,Starry Night,Sunflowers,Wheatfield with Crows",gouletpens.com
Noodler's Neponset Ebonite Flex Fountain Pen - Black - The Goulet Pen Company,N12040,84.00,,"Black,Red Rebellion",gouletpens.com
"Pilot Parallel Fountain Pen - Pink, 3.0mm - The Goulet Pen Company",PN14679,14.13,3.8,"Blue,Green,Orange,Pink,Red,Teal",gouletpens.com
Noodler's Boston Safety Pen - Chestnut - The Goulet Pen Company,N13002,61.60,,"Black,Chestnut",gouletpens.com
Kaweco Frosted Sport Fountain Pen - Fine Lime - The Goulet Pen Company,KAW-10001888,28.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
TWSBI ECO Fountain Pen - Dark Sapphire - The Goulet Pen Company,TW-M7449950,32.99,,"Black,Cerulean,Clear,Creme w/ RoseGold,Cerulean,Glow Green,Glow Purple,Heat,Indigo Blue,Persian Green,Smoke RoseGold,Blue,Purple,Yellow,White,White RoseGold",gouletpens.com
Sailor 1911L Fountain Pen - Wicked Witch of the West - The Goulet Pen Company,SL-11-9592-250,312.00,5.0,"Wicked Witch of the West,Golden Olive,Andromeda,Crab Nebula,Magellanic Clouds,Orion,Pleiades",gouletpens.com
Sailor Compass 1911 Fountain Pen - Transparent Red - The Goulet Pen Company,SL-11-8022-330-US,30.00,5.0,"Transparent Blue,Transparent Brown,Transparent Clear,Transparent Green,Transparent Olive,Transparent Pink,Transparent Purple,Transparent Red,Transparent Yellow",gouletpens.com
Kaweco Supra Fountain Pen - Brass - The Goulet Pen Company,KAW-10001001,120.00,4.3,"Aluminum Black ,Brass,Fireblue,Stainless Steel",gouletpens.com
Platinum Plaisir Fountain Pen - Pink - The Goulet Pen Company,Plat-PGB-1000-21-2,17.60,4.4,"Black,Blue,Frosty Blue,Green,Pink,Red,Violet",gouletpens.com
Diplomat Magnum Fountain Pen - Demo Purple - The Goulet Pen Company,DP-D40911021,26.40,4.9,"Aegean Blue,Burned Red,Crow Black,Demo Blue,Demo Orange,Demo Purple,Hot Pink,Indigo Blue,Lime Green,Pearl White,Prismatic Purple",gouletpens.com
Monteverde Innova Fountain Pen and Ink Set - Blue Skies - The Goulet Pen Company,MV45391,60.00,,"Lightning,Blue Skies",gouletpens.com
Platinum Plaisir Fountain Pen - Frosty Blue - The Goulet Pen Company,Plat-PGB-1000B-57-2,17.60,4.4,"Black,Blue,Frosty Blue,Green,Pink,Red,Violet",gouletpens.com
Sailor Pro Gear Slim Fountain Pen - Dragon Palace - The Goulet Pen Company,SL-11-1227-301,220.00,5.0,"First Snow,Autumn Drizzle,Black/Silver,Blue Quasar,Celestial Gray,Dragon Palace,Follow the Mermaid,Fuki,Grateful Crane,Hagi,Iris Nebula,Kamoshika,Kiku,Komakusa,LINE FRIENDS - CONY,Lucky Charm,Momo,Moonlight Over the Ocean,Nadeshiko,Northern Lights Blue,Princess Kaguya,Princess Koto,Princess Ochikubo,Princess Shirotae,Princess Uguisu,Spring Rain,Spring Sky,Summer Rain,Tako,Vega,Winter Rain,Winter Sky,Yuu-tsubame,Yuzuyu,Dianthus,Grass,Moss,Plum,Rabbit Ear Iris,Violet,Wisteria",gouletpens.com
Sailor Compass 1911 Fountain Pen - Transparent Yellow - The Goulet Pen Company,SL-11-8022-370-US,30.00,5.0,"Transparent Blue,Transparent Brown,Transparent Clear,Transparent Green,Transparent Olive,Transparent Pink,Transparent Purple,Transparent Red,Transparent Yellow",gouletpens.com
Noodler's Nib Creaper Flex Fountain Pen - Green Mountain - The Goulet Pen Company,N17061,17.45,,"Ahab's Pearl,Arizona,Cardinal Darkness,Carniolan Honey,Clear,Green Mountain,Hudson Bay,Ivory Darkness,Jade,King Philip Purple,Medieval Lapis,Vulcan's Coral",gouletpens.com
Jinhao 993 Shark Fountain Pen - Matte Blue - The Goulet Pen Company,JIN-993-MATTBLUE-EF,3.95,4.7,"Light Pink,Matte Blue,Matte Green,Transparent",gouletpens.com
Platinum Preppy Wa Fountain Pen - Urokomon (Limited Edition) - The Goulet Pen Company,Plat-PSQ-500-04-F,7.80,4.4,"Black,Blue,Crystal,Green,Pink,Red,Violet,Urokomon,Fukura Suzume",gouletpens.com
Kaweco Frosted Sport Fountain Pen - Sweet Banana - The Goulet Pen Company,KAW-10001834,28.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
Pilot Custom 74 Fountain Pen - Blue Stone - The Goulet Pen Company,PN16384,176.00,4.9,"Blue,Blue Stone,Clear,Forest Green,Grenadine,Merlot,Smoke,Teal",gouletpens.com
Pilot Explorer Fountain Pen - Red - The Goulet Pen Company,PN12277,25.00,,"Black Matte,Blue,Clear,Copper,Gold,Gray,Lime,Pink,Red,Silver,Turquoise,White",gouletpens.com
Kaweco Liliput Fountain Pen - Fireblue - The Goulet Pen Company,KAW-10000851,170.00,4.8,"Copper,Fireblue,Green",gouletpens.com
Noodler's Konrad Flex Fountain Pen - Mesa Tortoise - The Goulet Pen Company,N14045,22.40,,"1820 Essex,Cardinal Darkness,Clear,Ivory Darkness,Mesa Tortoise",gouletpens.com
Diplomat Magnum Fountain Pen - Lime Green - The Goulet Pen Company,DP-D40908021,26.40,4.9,"Aegean Blue,Burned Red,Crow Black,Demo Blue,Demo Orange,Demo Purple,Hot Pink,Indigo Blue,Lime Green,Pearl White,Prismatic Purple",gouletpens.com
Jinhao X159 Fountain Pen - Black - The Goulet Pen Company,JIN-X159-Black-F,15.00,4.7,,gouletpens.com
Conklin Duragraph Fountain Pen - Turquoise Nights - The Goulet Pen Company,CK45347,60.00,4.9,"Abalone Nights,Forest Green,Purple Nights,Turquoise Nights",gouletpens.com
Pilot Vanishing Point Fountain Pen - Blue/Gold - The Goulet Pen Company,PN60166,168.00,4.9,"Black Carbonesque,Black Matte,Black/Gold,Black/Rhodium,Blue Carbonesque,Blue Matte,Blue/Gold,Blue/Rhodium,Gun Metal/Black,Gun Metal/Rhodium,Kanreki,Raden Galaxy,Raden Stripe,Raden Water Surface,Stripes,White/Black,Marble Black,Marble Blue,Marble Orange,Marble Red",gouletpens.com
Noodler's Boston Safety Pen - Black - The Goulet Pen Company,N13001,61.60,,"Black,Chestnut",gouletpens.com
Retro 51 Tornado Fountain Pen - Lincoln - The Goulet Pen Company,RT-VRF-1331-F,62.40,,"Buzz,Lincoln,P-51 Mustang",gouletpens.com
Pilot Explorer Fountain Pen - Black Matte - The Goulet Pen Company,PN16910,25.00,,"Black Matte,Blue,Clear,Copper,Gold,Gray,Lime,Pink,Red,Silver,Turquoise,White",gouletpens.com
Diplomat Aero Fountain Pen - Orange - The Goulet Pen Company,DP-D40302025,188.00,4.9,"Black,Flame,Green,Lacquered White,Midnight Blue,Orange,Oxyd Brass,Stripes Black",gouletpens.com
TWSBI Diamond Mini AL Fountain Pen - Grape - The Goulet Pen Company,TW-M7449310,60.00,,"Grape,Silver,Classic,Clear",gouletpens.com
Kaweco Perkeo Calligraphy Fountain Pen Set - Blue - The Goulet Pen Company,KAW-10002092,32.00,,"Blue,All Black,All Clear,Breezy Teal,Infrared,Jungle Green,Peony Blossom",gouletpens.com
TWSBI SWIPE Fountain Pen - Salmon - The Goulet Pen Company,TW-M7448890,26.99,,"Ice Blue,Pear Green,Prussian Blue,Salmon,Smoke",gouletpens.com
LAMY safari Fountain Pen - springgreen - The Goulet Pen Company,LMY-L0D0SGEF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Pilot Custom 74 Fountain Pen - Teal - The Goulet Pen Company,PN13339,176.00,4.9,"Blue,Blue Stone,Clear,Forest Green,Grenadine,Merlot,Smoke,Teal",gouletpens.com
Noodler's Konrad Acrylic Flex Fountain Pen - Marbled Marianas - The Goulet Pen Company,N14078,45.00,,"Coral Sea,Marbled Marianas,Tinian Treasure",gouletpens.com
LAMY 2000 Fountain Pen - Stainless Steel - The Goulet Pen Company,LMY-L02MEF,319.20,4.7,"Black,Stainless Steel",gouletpens.com
LAMY safari Fountain Pen - pink cliff (Special Edition) - The Goulet Pen Company,LMY-L0D7PCEF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Kaweco Perkeo Fountain Pen - All Clear - The Goulet Pen Company,KAW-10002240,18.00,,"Blue,All Black,All Clear,Breezy Teal,Infrared,Jungle Green,Peony Blossom",gouletpens.com
Pilot Explorer Fountain Pen - Turquoise - The Goulet Pen Company,PN12286,25.00,,"Black Matte,Blue,Clear,Copper,Gold,Gray,Lime,Pink,Red,Silver,Turquoise,White",gouletpens.com
Kaweco Perkeo Fountain Pen - Peony Blossom - The Goulet Pen Company,KAW-10002220,18.00,,"Blue,All Black,All Clear,Breezy Teal,Infrared,Jungle Green,Peony Blossom",gouletpens.com
Kaweco Frosted Sport Fountain Pen - Natural Coconut - The Goulet Pen Company,KAW-10001616,28.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
Conklin Endura Deco Crest Fountain Pen - Orange - The Goulet Pen Company,CK72181,100.00,4.9,"Blue,Orange",gouletpens.com
Pilot Vanishing Point Fountain Pen - Gun Metal/Rhodium - The Goulet Pen Company,PN60533,168.00,4.9,"Black Carbonesque,Black Matte,Black/Gold,Black/Rhodium,Blue Carbonesque,Blue Matte,Blue/Gold,Blue/Rhodium,Gun Metal/Black,Gun Metal/Rhodium,Kanreki,Raden Galaxy,Raden Stripe,Raden Water Surface,Stripes,White/Black,Marble Black,Marble Blue,Marble Orange,Marble Red",gouletpens.com
Noodler's Ahab Flex Fountain Pen - Carniolan Honey - The Goulet Pen Company,N15035,25.75,,"Ahab's Pearl,Arizona,Black,Cardinal Darkness,Carniolan Honey,Charon's Panther,Clear,Dover,Hudson Bay,Ivory Darkness,Jade,Lajes,Lapis Inferno,Medieval Lapis,Mesa Tortoise,Mesa Turquoise,Ramstein,Raven,Thule,Truk Lagoon",gouletpens.com
Kaweco Classic Sport Fountain Pen - White - The Goulet Pen Company,KAW-10000006,28.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
Kaweco AL Sport Fountain Pen - Vibrant Violet (Limited Production) - The Goulet Pen Company,KAW-10002126,92.00,4.4,"Deep Red,Iguana Blue,Raw,Ruby,Violet",gouletpens.com
Pilot Kakuno Fountain Pen - Blue/Gray - The Goulet Pen Company,PN90133,14.30,3.8,"Blue,Clear,Lime,Pink,Purple,Red,Translucent Aqua,Translucent Blue,Translucent Coral,Translucent Green,Translucent Pink,Turquoise",gouletpens.com
Pilot Kakuno Fountain Pen - Lime Green/Gray - The Goulet Pen Company,PN90132,14.30,3.8,"Blue,Clear,Lime,Pink,Purple,Red,Translucent Aqua,Translucent Blue,Translucent Coral,Translucent Green,Translucent Pink,Turquoise",gouletpens.com
Kaweco Sport Fountain Pen - Toyama Teal (Collector's Edition) - The Goulet Pen Company,KAW-11000205,30.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
Noodler's Nib Creaper Flex Fountain Pen - Ahab's Pearl - The Goulet Pen Company,N17043,17.45,,"Ahab's Pearl,Arizona,Cardinal Darkness,Carniolan Honey,Clear,Green Mountain,Hudson Bay,Ivory Darkness,Jade,King Philip Purple,Medieval Lapis,Vulcan's Coral",gouletpens.com
LAMY safari Fountain Pen - aquasky - The Goulet Pen Company,LMY-L0D1ASEF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Kaweco Perkeo Fountain Pen - Jungle Green - The Goulet Pen Company,KAW-10002222,18.00,,"Blue,All Black,All Clear,Breezy Teal,Infrared,Jungle Green,Peony Blossom",gouletpens.com
LAMY studio Fountain Pen - black - The Goulet Pen Company,LMY-L67EF,79.20,4.8,"black,black forest,brushed,dark brown,glacier,imperial blue,Lx all black,palladium,pianoblack,rose",gouletpens.com
Pilot Explorer Fountain Pen - Gray - The Goulet Pen Company,PN12271,25.00,,"Black Matte,Blue,Clear,Copper,Gold,Gray,Lime,Pink,Red,Silver,Turquoise,White",gouletpens.com
LAMY studio Fountain Pen - brushed stainless steel - The Goulet Pen Company,LMY-L65F,79.20,4.8,"black,black forest,brushed,dark brown,glacier,imperial blue,Lx all black,palladium,pianoblack,rose",gouletpens.com
Diplomat Traveller Fountain Pen - Flame - The Goulet Pen Company,DP-D40701023,68.00,4.9,"Flame,Funky Blue,Funky Fuchsia,Funky Green,Funky Petrol",gouletpens.com
Platinum Plaisir Fountain Pen - Green - The Goulet Pen Company,Plat-PGB-1000-41-2,17.60,4.4,"Black,Blue,Frosty Blue,Green,Pink,Red,Violet",gouletpens.com
Pilot Custom 74 Fountain Pen - Clear - The Goulet Pen Company,PN12375,176.00,4.9,"Blue,Blue Stone,Clear,Forest Green,Grenadine,Merlot,Smoke,Teal",gouletpens.com
TWSBI ECO Fountain Pen - Creme w/ RoseGold - The Goulet Pen Company,TW-M7449510,49.99,,"Black,Cerulean,Clear,Creme w/ RoseGold,Cerulean,Glow Green,Glow Purple,Heat,Indigo Blue,Persian Green,Smoke RoseGold,Blue,Purple,Yellow,White,White RoseGold",gouletpens.com
TWSBI Diamond 580 Fountain Pen - White RoseGold II - The Goulet Pen Company,TW-M7449010,84.99,4.9,"Clear,Iris,Smoke RoseGold II,White RoseGold II,Silver,Black,Navy Blue,Nickel Gray,Prussian Blue,Sunset Yellow",gouletpens.com
LAMY AL-star Fountain Pen - cosmic (Special Edition) - The Goulet Pen Company,LMY-L50CEF,37.60,4.8,"aquatic,azure,black,black-purple,bronze,cosmic,fiery,graphite,lilac,oceanblue,petrol,turmaline,white silver",gouletpens.com
Pilot Custom 74 Fountain Pen - Smoke - The Goulet Pen Company,PN12369,176.00,4.9,"Blue,Blue Stone,Clear,Forest Green,Grenadine,Merlot,Smoke,Teal",gouletpens.com
LAMY aion Fountain Pen - dark green (Special Edition) - The Goulet Pen Company,LMY-L77DGEF,71.20,4.8,"black,dark green,deep dark blue",gouletpens.com
Pilot Kakuno Fountain Pen - Pink/White - The Goulet Pen Company,PN90122,14.30,3.8,"Blue,Clear,Lime,Pink,Purple,Red,Translucent Aqua,Translucent Blue,Translucent Coral,Translucent Green,Translucent Pink,Turquoise",gouletpens.com
Noodler's Konrad Acrylic Flex Fountain Pen - Coral Sea - The Goulet Pen Company,N14077,45.00,,"Coral Sea,Marbled Marianas,Tinian Treasure",gouletpens.com
Noodler's Nib Creaper Flex Fountain Pen - Medieval Lapis - The Goulet Pen Company,N17027,17.45,,"Ahab's Pearl,Arizona,Cardinal Darkness,Carniolan Honey,Clear,Green Mountain,Hudson Bay,Ivory Darkness,Jade,King Philip Purple,Medieval Lapis,Vulcan's Coral",gouletpens.com
LAMY Lx Fountain Pen - palladium - The Goulet Pen Company,LMY-L58EF,56.00,4.8,"marron,palladium,rosegold,ruthenium",gouletpens.com
LAMY AL-star Fountain Pen - lilac (Special Edition) - The Goulet Pen Company,LMY-L0D3EF,37.60,4.8,"aquatic,azure,black,black-purple,bronze,cosmic,fiery,graphite,lilac,oceanblue,petrol,turmaline,white silver",gouletpens.com
Conklin All American Fountain Pen - Raven Black - The Goulet Pen Company,CK71491,59.00,4.9,"Brownstone,Demo/Silver,Raven Black,Southwest Turquoise",gouletpens.com
Kaweco Classic Sport Fountain Pen - Navy - The Goulet Pen Company,KAW-10001737,28.00,4.4,"Black,Bordeaux,Green,Navy,White,Blush Pitaya,Fine Lime,Natural Coconut,Sweet Banana,Black,Fox,Grey,Apricot Pearl,Cyan,Dark Olive,Iridescent Pearl,Mellow Blue,Sage,Toyama Teal",gouletpens.com
TWSBI ECO Fountain Pen - Persian Green - The Goulet Pen Company,TW-M7449460,32.99,,"Black,Cerulean,Clear,Creme w/ RoseGold,Cerulean,Glow Green,Glow Purple,Heat,Indigo Blue,Persian Green,Smoke RoseGold,Blue,Purple,Yellow,White,White RoseGold",gouletpens.com
BENU Euphoria Fountain Pen - Earl Grey (Special Edition) - The Goulet Pen Company,BN-05-2-58-5-0-F,157.00,,"Bora Bora,Bourbon,Caviar,Christmas Twinkle,Draco Darling,Earl Grey,Easter Bunny,French Poetry,Hallowed Harvest,Iced Caramel Latte,Jazz,Love Story,Love's Little Lark,Neapolitan,Sangria,Steamboat Master,Vodka on the Rocks,Watermelon Mojito",gouletpens.com
Sailor Compass 1911 Fountain Pen - Transparent Green - The Goulet Pen Company,SL-11-8022-360-US,30.00,5.0,"Transparent Blue,Transparent Brown,Transparent Clear,Transparent Green,Transparent Olive,Transparent Pink,Transparent Purple,Transparent Red,Transparent Yellow",gouletpens.com
Sailor Compass 1911 Fountain Pen - Transparent Brown - The Goulet Pen Company,SL-11-8022-378-US,30.00,5.0,"Transparent Blue,Transparent Brown,Transparent Clear,Transparent Green,Transparent Olive,Transparent Pink,Transparent Purple,Transparent Red,Transparent Yellow",gouletpens.com
Conklin All American Fountain Pen - Brownstone - The Goulet Pen Company,CK71452,79.20,4.9,"Brownstone,Demo/Silver,Raven Black,Southwest Turquoise",gouletpens.com
LAMY studio Fountain Pen - black forest (Special Edition) - The Goulet Pen Company,LMY-L69BFEF,79.20,4.8,"black,black forest,brushed,dark brown,glacier,imperial blue,Lx all black,palladium,pianoblack,rose",gouletpens.com
LAMY studio Fountain Pen - Lx all black - The Goulet Pen Company,LMY-L66ALBKEF,119.20,4.8,"black,black forest,brushed,dark brown,glacier,imperial blue,Lx all black,palladium,pianoblack,rose",gouletpens.com
Kaweco Perkeo Fountain Pen - All Black - The Goulet Pen Company,KAW-10001818,18.00,,"Blue,All Black,All Clear,Breezy Teal,Infrared,Jungle Green,Peony Blossom",gouletpens.com
LAMY safari Fountain Pen - violet blackberry (Special Edition) - The Goulet Pen Company,LMY-L0D8VBEF,29.60,4.8,"aquasky,black,blue,blue/red,charcoal,cream,green,lightrose,mango,pink,pink cliff,red,springgreen,strawberry,violet blackberry,white,white/black,yellow",gouletpens.com
Pilot Vanishing Point Decimo Fountain Pen - Burgundy - The Goulet Pen Company,PN65338,160.00,4.9,"Black,Burgundy,Champagne,Dark Grey,Navy,Purple,White",gouletpens.com
Noodler's Nib Creaper Flex Fountain Pen - Cardinal Darkness - The Goulet Pen Company,N17060,17.45,,"Ahab's Pearl,Arizona,Cardinal Darkness,Carniolan Honey,Clear,Green Mountain,Hudson Bay,Ivory Darkness,Jade,King Philip Purple,Medieval Lapis,Vulcan's Coral",gouletpens.com
"Pilot Varsity Fountain Pen - Purple, Medium - The Goulet Pen Company",PN90008,3.50,,"Assorted,Black,Blue,Purple",gouletpens.com
